ID,착과량(int),수고(m),수관폭1(min),수관폭2(max),수관폭평균,2022-09-01 새순,2022-09-02 새순,2022-09-03 새순,2022-09-04 새순,2022-09-05 새순,2022-09-06 새순,2022-09-07 새순,2022-09-08 새순,2022-09-09 새순,2022-09-10 새순,2022-09-11 새순,2022-09-12 새순,2022-09-13 새순,2022-09-14 새순,2022-09-15 새순,2022-09-16 새순,2022-09-17 새순,2022-09-18 새순,2022-09-19 새순,2022-09-20 새순,2022-09-21 새순,2022-09-22 새순,2022-09-23 새순,2022-09-24 새순,2022-09-25 새순,2022-09-26 새순,2022-09-27 새순,2022-09-28 새순,2022-09-29 새순,2022-09-30 새순,2022-10-01 새순,2022-10-02 새순,2022-10-03 새순,2022-10-04 새순,2022-10-05 새순,2022-10-06 새순,2022-10-07 새순,2022-10-08 새순,2022-10-09 새순,2022-10-10 새순,2022-10-11 새순,2022-10-12 새순,2022-10-13 새순,2022-10-14 새순,2022-10-15 새순,2022-10-16 새순,2022-10-17 새순,2022-10-18 새순,2022-10-19 새순,2022-10-20 새순,2022-10-21 새순,2022-10-22 새순,2022-10-23 새순,2022-10-24 새순,2022-10-25 새순,2022-10-26 새순,2022-10-27 새순,2022-10-28 새순,2022-10-29 새순,2022-10-30 새순,2022-10-31 새순,2022-11-01 새순,2022-11-02 새순,2022-11-03 새순,2022-11-04 새순,2022-11-05 새순,2022-11-06 새순,2022-11-07 새순,2022-11-08 새순,2022-11-09 새순,2022-11-10 새순,2022-11-11 새순,2022-11-12 새순,2022-11-13 새순,2022-11-14 새순,2022-11-15 새순,2022-11-16 새순,2022-11-17 새순,2022-11-18 새순,2022-11-19 새순,2022-11-20 새순,2022-11-21 새순,2022-11-22 새순,2022-11-23 새순,2022-11-24 새순,2022-11-25 새순,2022-11-26 새순,2022-11-27 새순,2022-11-28 새순,2022-09-01 엽록소,2022-09-02 엽록소,2022-09-03 엽록소,2022-09-04 엽록소,2022-09-05 엽록소,2022-09-06 엽록소,2022-09-07 엽록소,2022-09-08 엽록소,2022-09-09 엽록소,2022-09-10 엽록소,2022-09-11 엽록소,2022-09-12 엽록소,2022-09-13 엽록소,2022-09-14 엽록소,2022-09-15 엽록소,2022-09-16 엽록소,2022-09-17 엽록소,2022-09-18 엽록소,2022-09-19 엽록소,2022-09-20 엽록소,2022-09-21 엽록소,2022-09-22 엽록소,2022-09-23 엽록소,2022-09-24 엽록소,2022-09-25 엽록소,2022-09-26 엽록소,2022-09-27 엽록소,2022-09-28 엽록소,2022-09-29 엽록소,2022-09-30 엽록소,2022-10-01 엽록소,2022-10-02 엽록소,2022-10-03 엽록소,2022-10-04 엽록소,2022-10-05 엽록소,2022-10-06 엽록소,2022-10-07 엽록소,2022-10-08 엽록소,2022-10-09 엽록소,2022-10-10 엽록소,2022-10-11 엽록소,2022-10-12 엽록소,2022-10-13 엽록소,2022-10-14 엽록소,2022-10-15 엽록소,2022-10-16 엽록소,2022-10-17 엽록소,2022-10-18 엽록소,2022-10-19 엽록소,2022-10-20 엽록소,2022-10-21 엽록소,2022-10-22 엽록소,2022-10-23 엽록소,2022-10-24 엽록소,2022-10-25 엽록소,2022-10-26 엽록소,2022-10-27 엽록소,2022-10-28 엽록소,2022-10-29 엽록소,2022-10-30 엽록소,2022-10-31 엽록소,2022-11-01 엽록소,2022-11-02 엽록소,2022-11-03 엽록소,2022-11-04 엽록소,2022-11-05 엽록소,2022-11-06 엽록소,2022-11-07 엽록소,2022-11-08 엽록소,2022-11-09 엽록소,2022-11-10 엽록소,2022-11-11 엽록소,2022-11-12 엽록소,2022-11-13 엽록소,2022-11-14 엽록소,2022-11-15 엽록소,2022-11-16 엽록소,2022-11-17 엽록소,2022-11-18 엽록소,2022-11-19 엽록소,2022-11-20 엽록소,2022-11-21 엽록소,2022-11-22 엽록소,2022-11-23 엽록소,2022-11-24 엽록소,2022-11-25 엽록소,2022-11-26 엽록소,2022-11-27 엽록소,2022-11-28 엽록소
TRAIN_1077,132,281.0,234.0,266.0,250.0,4.8,4.8,4.7,4.7,4.6,4.6,4.5,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.1,4.0,4.0,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,83.79553116878617,83.64242748500416,83.58303533205844,83.5258668959091,83.41124136154752,83.38632228615867,83.3354575116623,83.31566932132013,83.11672284220363,83.08452732384808,82.92308694881397,82.82661523490746,82.7173646287379,82.55655532485459,82.45914496094346,82.4582745082831,82.37848139127185,82.31052501009941,82.30903899896232,82.14962706705272,81.9659077433245,81.7681510325241,81.70346482032771,81.54853447623132,81.52042034357027,81.4962992610638,81.45786375685452,81.44228760371935,81.34195544582452,81.31101249436784,81.21245034199356,81.05572595446382,80.86039258017439,80.75734779310122,80.6112855919668,80.5677276260925,80.45235636517752,80.45139485282624,80.329621474309,80.23772976261509,80.06468417574091,79.95157525563017,79.80273594853523,79.70926607921571,79.5523084851695,79.48045966155367,79.35480929397598,79.23090155209438,79.10247389475545,79.04110172766048,78.84257902777104,78.69334307377906,78.58152725594002,78.41517844645583,78.2268852648123,78.07228504148277,78.03567254639032,77.94190740258622,77.86650094967233,77.83452422069006,77.7976781544968,77.68535819251628,77.65056534867846,77.51489658826948,77.40526094373715,77.2225766673035,77.07397433335274,76.95376760718514,76.82072998316887,76.69197617142498,76.57391107004328,76.45127260815002,76.40493891640558,76.34055859484621,76.28237958007084,76.14284236001978,76.13492181254217,76.04128158942503,75.94073539110911,75.90330704528881,75.76352070018241,75.58712302509461,75.4117688268041,75.37497783317774,75.31261641711296,75.26266123649498,75.16853251611867,75.00058120234033,74.91884683799945
TRAIN_1078,797,262.0,349.0,449.0,399.0,2.5,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,81.12509285492852,81.02125758543255,80.92404405957797,80.81956513681294,80.62821102997275,80.5263287711697,80.38351761979821,80.32465713323721,80.25149164942356,80.18195907309536,80.06117611087589,80.04217185955929,79.94639600577973,79.77122481803451,79.64173556426779,79.53193990536914,79.36914509793405,79.30976888140032,79.12045784100302,79.06194300404964,78.9921892469181,78.93387641490587,78.7610868572704,78.74472937434868,78.57099194023829,78.48544553725397,78.4197206672653,78.22933275165623,78.1270421790108,78.06998387214698,77.95001802261635,77.86677116508642,77.69201520447149,77.69180512252484,77.52641808050335,77.42094085992674,77.40118553404677,77.28094413353804,77.26792955791517,77.21154720018582,77.19290731388278,77.14118014597537,77.12321083975891,76.93823332853873,76.85032591687641,76.82199374925256,76.77585286953291,76.67969699728056,76.6035926505084,76.58721222325238,76.4628653177759,76.38480667206075,76.21151203589365,76.08674462030257,75.90028284883714,75.82687479488206,75.7228978128264,75.58167090300317,75.54878060190194,75.39820168894613,75.20916874039193,75.08690920911643,75.08562951672293,74.9580247816452,74.790012901039,74.62026364200271,74.47182846060578,74.34138783021604,74.14959369214272,74.12983916903107,73.94180517087325,73.89888641580234,73.80690619281671,73.71134925418713,73.66821037674138,73.51145822041245,73.32747622525454,73.20680146717471,73.00946221458344,72.82170864126452,72.73479261214997,72.56277176192648,72.41480141318561,72.3800659815197,72.36818638337364,72.1805044907438,71.98946658539427,71.91655865358359,71.89167212941231
TRAIN_1079,670,238.0,371.0,384.0,377.5,3.1,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.5,0.0,79.14716726680483,79.07306994425906,78.87679628064795,78.74013406468912,78.54389605153247,78.3908496591004,78.27504441865095,78.1922140484802,78.05403780513619,78.0208369141576,77.82642903577819,77.6585578866955,77.58611530682306,77.38906756680248,77.32641736502762,77.17012474181664,77.08230128392891,77.07642921077853,76.95534546019597,76.80525562195969,76.64913962112425,76.5960640183365,76.49763160027169,76.37922986311732,76.22373488379974,76.02915526333365,75.98952919127808,75.86812333611533,75.75196588358301,75.68453431949484,75.55263134526875,75.52222646633368,75.44680413183266,75.2837031531965,75.21823380831555,75.15156212189918,75.08596049963944,74.8868763477619,74.77054108763866,74.67253384403855,74.63832449188773,74.50658494168862,74.30722668649528,74.20386186121519,74.12039395418851,73.94729757457644,73.77266569224473,73.74131539051199,73.58502714064426,73.57345308236368,73.43583898539794,73.25864684761216,73.19945005484843,73.01711932616047,73.01344372301169,72.98405029455918,72.83334673849039,72.78963914978858,72.67941825874901,72.53551720851422,72.41532878709532,72.28070379671867,72.10822542220225,72.10822385161488,71.93218725038992,71.84709852895789,71.65414056366559,71.53732571404849,71.50097096766109,71.42199483372733,71.36486348101005,71.29732725731054,71.11879898211191,71.06927535788729,70.88965991553044,70.7430079074436,70.56864622082598,70.39173808761446,70.35501469678549,70.16731143558653,70.04075930535846,70.01682350061223,69.93377998108038,69.9032929512086,69.76158342799295,69.73072806126123,69.6392538494722,69.4636239775818,69.41191797294185
TRAIN_1080,615,276.0,246.0,365.0,305.5,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,73.23748067022558,73.20624190855251,73.08337683861835,72.90186401852151,72.71660945450279,72.56712303034479,72.39079152195241,72.30840289950146,72.24548917518975,72.20799397855517,72.07082969258624,71.91330314204345,71.86620199782568,71.7564087922355,71.56484042018612,71.5321317595283,71.42202856921413,71.39503186220676,71.22811112098341,71.07297259855872,70.9650666321311,70.941555234688,70.76238446859828,70.76176984976865,70.56282015968392,70.39144067642178,70.38154945549134,70.32300754255486,70.3217597949433,70.18424402858216,70.16909673563126,69.9712923739812,69.92198493227623,69.7463801693983,69.73710579628263,69.72740469951317,69.53033227708335,69.40659336195458,69.29544173771104,69.21352897591872,69.18904110951622,69.12777778479281,69.08174132956073,68.96403178715292,68.89539442340303,68.7681067695768,68.71189050855229,68.66035235025495,68.5872451136374,68.53942656307562,68.45756745624239,68.3293842495432,68.31779150605578,68.30540590814688,68.12063868414083,68.10821122830563,68.0320285012261,67.9010531436371,67.76057928963172,67.5954100750852,67.44009631830464,67.39926390816109,67.31863065253614,67.26347432538279,67.13948876783633,67.1380828918522,67.12621303963401,67.12002451220708,67.04379502769638,67.00208190976504,66.91304174491036,66.77451429361378,66.63031020705702,66.48211756632236,66.34981338954816,66.33764207276195,66.22779844069133,66.10029726076937,65.978474402678,65.88787265914704,65.70995214867395,65.57710009313494,65.5072123873468,65.35692496998341,65.19087432944575,65.04810359854491,65.0284749936002,64.87991111426308,64.77187877475386
TRAIN_1081,483,269.0,207.0,497.0,352.0,3.5,3.5,3.5,3.4,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.0,1.0,1.0,1.0,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.5,0.0,82.60204560270886,82.52307775916623,82.44199437864492,82.25713926146231,82.19378259559734,82.01164935047167,81.87217741384116,81.78996101808309,81.74749533592885,81.6042187870359,81.43404132254283,81.2517842428277,81.10061084138992,81.04354829538835,80.99932404958204,80.86582238589013,80.73607100077133,80.60637138852776,80.53497388939955,80.3946069739939,80.39385294863344,80.28046456356792,80.18723251212664,80.06981810800339,79.91655391829852,79.72002676394195,79.60942283895307,79.5217052815123,79.51009274697608,79.44443454406037,79.41551806472802,79.2257329517696,79.18817618198734,78.99770265276955,78.82835257882846,78.70031572743495,78.50653446091891,78.39816702345946,78.25985210442309,78.13870953869797,78.00016789399449,77.86344346750202,77.72062448298534,77.69508609800184,77.58308198373875,77.54727352766321,77.40810616566701,77.30754410129009,77.22311979230484,77.09407939349141,76.95891878169678,76.89363509193069,76.86604227541326,76.7338518881353,76.70034308045855,76.50131723986865,76.38728210576672,76.35314388317047,76.21546084612281,76.03291741338246,76.01394333211431,75.89807199061592,75.78442828444469,75.76009066349846,75.63537581070005,75.60914798947717,75.4687253355915,75.34754485720224,75.30199154833585,75.14653117385447,75.00247930059683,74.8143272675702,74.80512754363718,74.78921232121962,74.71291027456478,74.69661209092227,74.57972491485411,74.47886481256835,74.31084273061768,74.29099731959279,74.12327247621475,74.0424606718176,74.00740967809328,73.84247326126646,73.7191845955877,73.64123184968828,73.62420020539767,73.51608189454987,73.51114084312047
TRAIN_1082,232,170.0,254.0,262.0,258.0,4.3,4.3,4.2,4.2,4.1,4.1,4.0,4.0,3.9,3.9,3.8,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.7,1.7,1.7,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.1,1.0,1.0,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,0.0,79.5253571306305,79.34782866087916,79.26619841906766,79.1869473469083,79.05412480430498,78.93817307038016,78.90250028618694,78.79324710088187,78.64761112138606,78.48016614926087,78.33967469358673,78.3254225369808,78.1955327789554,78.16432067655374,78.15533759252926,78.08825002106911,77.93268909562623,77.74116209605626,77.6272870197851,77.49984162042234,77.44305451967635,77.33312731794203,77.28466099975387,77.18612181052504,77.18103143178033,77.09769970267605,77.00485112428272,76.86453551819676,76.8579944554076,76.76797110104489,76.59693487111221,76.44717673275072,76.27286467341126,76.1429232197751,76.00489304893324,75.82851937968847,75.75585318782369,75.64311029248734,75.455543611351,75.4374433612657,75.43500202917743,75.37084721005999,75.262836287636,75.09245576154188,74.9588235309035,74.8988995698091,74.79521771069837,74.72239345330979,74.67959019193609,74.55922169175315,74.46507278141775,74.31687658198233,74.23270224568732,74.15187768829693,74.09063888479832,73.97140062739004,73.83702874345911,73.70389021535775,73.70104625238241,73.50289866086744,73.35989521091702,73.29918415660352,73.29204834400791,73.22572354860131,73.06534275769745,72.87395855025278,72.85733033992138,72.77921078486641,72.7458131092258,72.61633298772531,72.55508175312268,72.36550414470082,72.19760289839333,72.07122838505548,72.00539610273994,71.91397127527723,71.86250884466318,71.680276448396,71.54276263935637,71.36921550068446,71.26764216052561,71.1268991572182,71.00948523884497,70.96855194722386,70.95198824757998,70.84130109919809,70.72184972851984,70.62606361439622,70.54455288798482
TRAIN_1083,425,200.0,390.0,397.0,393.5,3.7,3.6,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.6,0.6,75.70580366839852,75.56363711215563,75.41018737180451,75.33424750954883,75.16324074766631,75.06565146847174,74.9275525576305,74.79758065703973,74.77233498203125,74.70375102110081,74.66612560649007,74.55492395962865,74.42854054522996,74.37803313103521,74.32350059344041,74.28039385583332,74.1908947664261,74.1710334048459,74.16765706299964,74.07044643899334,73.91991040846841,73.81213760166327,73.73369928800525,73.66837450440062,73.47563680109475,73.32875196660481,73.13162704162708,73.122011223391,72.96021234606714,72.83789659083901,72.64969225599042,72.60662311692997,72.4165622067902,72.27568303611976,72.09840431673385,71.9493842226104,71.8851791389868,71.74832641347179,71.72968044561163,71.6064421849393,71.47660676821309,71.32352453183609,71.31188010347009,71.11779460624412,71.04601873083429,71.01970904703731,70.91623544896144,70.85488798341596,70.80851776039947,70.73293125185005,70.59152546022393,70.47998125764079,70.44675683354977,70.30049964283256,70.10756907907256,70.0151674059325,69.8646014661126,69.74854611485078,69.60673393630256,69.55195760248087,69.38385622576003,69.26130205234595,69.17485201546218,69.03759465780237,68.88504606283712,68.7138916166298,68.70160608187327,68.60485469217674,68.55646552411258,68.40944036490117,68.33039606034878,68.19361606817654,68.11462543326319,67.97155246625375,67.9038350128337,67.8528748146226,67.77476324774867,67.71696093098936,67.63320625074856,67.49259209943193,67.32815180750234,67.28011429908904,67.09949134672395,67.05103959430801,66.97231978180828,66.94417396380531,66.82665034238065,66.76284514177172,66.64897104651142
TRAIN_1084,193,231.0,245.0,312.0,278.5,4.8,4.7,4.7,4.6,4.6,4.5,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.1,4.0,4.0,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3.0,3.0,2.9,2.9,2.8,2.8,2.8,2.7,2.6,2.6,2.6,2.5,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,79.39743682286557,79.21073423909756,79.1348576684489,79.04705736027485,78.93424323024472,78.82777088655652,78.79201122946247,78.61789165031088,78.5022500796547,78.4938111712785,78.3900814333234,78.32376325243457,78.2256585433627,78.04996785982436,77.90425023613146,77.76791636103874,77.7537845782486,77.73593592043808,77.68135917459378,77.63391423802783,77.58903390471384,77.46247152953013,77.35360702867928,77.1978077350819,77.08714611100567,76.95257842932989,76.83982242602808,76.77878858558549,76.64676209363718,76.54909072013608,76.52735647553301,76.33598509989343,76.17985127731266,76.00933956253552,75.92665740494162,75.87967420214727,75.79336671676774,75.7493096337572,75.67559254732429,75.61955383323483,75.51942191040277,75.40930056967242,75.28415775292414,75.20214149045057,75.16933482415895,75.0013688699128,74.9144992132823,74.74220749841479,74.69970000763279,74.51245404842292,74.35112106501757,74.20453461791521,74.14706063344588,74.02135536525626,73.95783088189695,73.78967959827425,73.63519342706438,73.62843940878535,73.51947267885521,73.37234221987651,73.24074787563733,73.15503579700378,73.14688203237621,72.99347772311354,72.83499879617412,72.83138802304101,72.66745496314027,72.54529080537796,72.54241043587088,72.49463252022957,72.39621483081343,72.36410955564696,72.18358399507795,71.9946017406989,71.98318280830094,71.84914459818806,71.74088204639868,71.55336324564604,71.40116093339233,71.30516275763617,71.16011210308885,71.09006575547582,71.06839601902202,70.9702306048802,70.92939306144248,70.7599472382076,70.6628311263908,70.59341070473424,70.5534627931756
TRAIN_1085,206,267.0,327.0,383.0,355.0,4.4,4.4,4.3,4.3,4.2,4.2,4.2,4.1,4.1,4.0,4.0,3.9,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.4,3.3,3.2,3.2,3.2,3.1,3.1,3.0,3.0,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,79.83164295613372,79.72891342375758,79.59323066578398,79.47325385938768,79.28637125713124,79.23452545335817,79.12033900425185,78.99881361474849,78.80332883242303,78.6871959406841,78.50859095598256,78.46748171879099,78.45764034080315,78.25942339364015,78.09065569180963,77.92972871551198,77.9016935479174,77.75837781056319,77.57442014933515,77.39563855807485,77.37712049645829,77.24453119296142,77.17233606205069,77.1100724568116,77.0902731561498,77.02059415179194,76.89092986856025,76.80785383163368,76.62546242919213,76.61601922547187,76.5238683898308,76.32640341933099,76.29873273527188,76.21299630286562,76.01666419901622,75.9561335606945,75.91665075819192,75.77837024395457,75.64127548414803,75.52704566003786,75.41308690244071,75.26385274896958,75.15996558518421,75.01419027953791,74.97617724257762,74.86313418252446,74.70441857165648,74.70399292628875,74.69957381003395,74.54481495988345,74.3997173763105,74.35037427743384,74.19731350524438,74.15463160014818,74.0544406004969,73.9757948256232,73.96558252631941,73.86430251019928,73.78605933669193,73.6719305610903,73.52023046119227,73.43025853187109,73.39421418416241,73.32184216605593,73.20097475610918,73.08097631320761,72.8933633963798,72.71918702413774,72.70577448739209,72.67718162595362,72.59184265539906,72.5575890129852,72.47979118111806,72.30250476720983,72.21103855285565,72.0848792036805,71.92450386340242,71.8594578665083,71.75432061829352,71.60477579426824,71.52007262870407,71.39009529334703,71.24573420531273,71.04795028008118,70.91431843418029,70.72877106112695,70.67890374068479,70.62777258378904,70.6131911656288
TRAIN_1086,682,222.0,221.0,278.0,249.5,3.0,3.0,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,82.67829555861562,82.63214856772515,82.53130670189942,82.52280191748542,82.49019798303361,82.32892266371222,82.25852587415346,82.24499137655651,82.05241645125408,82.04882821237638,81.97810513235301,81.9275301367177,81.79601205542087,81.59917841611545,81.45203958356815,81.33817180131581,81.19429330586262,81.02074639763529,80.90346739588016,80.87004327705608,80.79098714374365,80.59516191299282,80.5793659396976,80.4138948261873,80.22650307405372,80.1869546886051,80.12185553808645,80.0733065340873,79.9688913250446,79.96654970256158,79.90651818957745,79.7661876394255,79.6214505334752,79.47487018329178,79.46921014278918,79.35849920711127,79.22254188555934,79.13647978940126,79.017850842846,78.85935556677686,78.73301096314117,78.67837901387921,78.54564315419803,78.36946369614326,78.34889324640767,78.33222269857852,78.27772056014943,78.10929559463717,77.91032715301439,77.88591588711034,77.69066186063067,77.6531636736177,77.56323893696333,77.45635492876342,77.44920914599322,77.43883048061406,77.34658071945971,77.19453035015489,77.10113678478541,76.9409274800605,76.86934923339923,76.67923376986586,76.50709715753885,76.46906352067008,76.46895128747292,76.33134671963805,76.30025433176316,76.20614294095151,76.08598739917339,75.91515194593653,75.89959641235238,75.72616862336939,75.54796147558669,75.37995152214854,75.32071187053604,75.26141799268412,75.07037769647066,74.91709640546408,74.88652985910367,74.85598492209878,74.84421909925295,74.67994037519144,74.61392701484309,74.42696119483881,74.40254619757116,74.30114079545189,74.2428915572173,74.07475687484526,74.00037533999924
